KAZ_ADJ;Kazani;Kazani;Kazani;Kazani;Kazani;Kazani;Kazani;Kazani;Kazani;Kazani;Kazani;;Kazani;x;
KBO;Kanem Bornu;Kanem Bornu;Kanem Bornu;Kanem Bornu;Kanem bornu;Kanem Bornu;Kanem Bornu;Kanem Bornu;Kanem Bornu;Kanem Bornu;Kanem Bornu;;Kanem Bornu;x;
KBO_ADJ;Kanem Bornuan;Kanem Bornuan;Kanem Bornuan;Kanem Boranan;Kanem Bornuan;Kanem Bornuan;Kanem Bornuan;Kanem Bornuan;Kanem Bornuan;Kanem Borluan;Kanem Bornuan;;Kanem Bornuan;x;
KHA;Mongol Khanate;Mongol Khanate;Mongol Khanate;Mongol Khanate;Mongol Khanate;Mongol Khanate;Mongol khanat;Mongol Kanate;Mongol kánát;Mongol Khanate;Mongol khanate;;Mongol khanaatti;x;
KHA_ADJ;Mongol;mongol;Mongol;Mongol;mongol;mongolo;Mongol;Mongol;mongol;Mongools;mongol;;mongoli;x;
KHD;Khandesh;Khandreh;Khandels;Khandesh;Kandhesh;Kanderesh;Khandesh;Khandesh;Khandesh;Kinkel;Khandesh;;Khandesh;x;
KHD_ADJ;Khandeshi;Khandrehi;Khandhi;Khandeshi;Khanheshi;Khandeshi;Khandeshi;Khandeshi;Khandeshi;Khandeshi;Khandeshi;;Khandeshi;x;
KHO;Khorasan;Khorasan;Khorasan;Khorasan;Khorasan;Khorasan;Khorasan;Khorasan;Khorasan;Khorasan;Khorasan;;Khorasan;x;
KHO_ADJ;Khorasan;Khorasan;Khorasan;Khorasan;Khorasan;Khorasan;Khorasan;Khorasan;Khorasan;Khorasan;Khorasan;;Khorasan;x;
KLE;Cleves;Cleves;Klammer;Cleves;Cleves;Cleves;Klammer;Cleves;Csevegés;Klei;Clares;;Pilata;x;
KLE_ADJ;Clevian;Clevien;Clevianer;Clevian;Cleviano;Clevian;Clevian;Clevian;Clevan;Clevian;Clevi;;Klevian;x;
KNI;The Knights;Les chevaliers;Die Ritter;Rycerze;Los Caballeros;I cavalieri;Riddarna;Rytíri;A lovagok;De ridders;Os cavaleiros;;Ritarit;x;
KNI_ADJ;Knights';Chevaliers ';Ritter';Rycerze;Caballeros;Knights ';"Riddare """;Rytíri ';Lovagok;Ridders;Cavaleiros;;Ritarit;x;
KOJ;Jerusalem;Jérusalem;Jerusalem;Jerozolima;Jerusalén;Gerusalemme;Jerusalem;Jeruzalém;Jeruzsálem;Jeruzalem;Jerusalém;;Jerusalem;x;
KOJ_ADJ;Jerusalemite;Jérusalemite;Jerusalemite;Jerusalemit;Jerusalemita;Gerusalemite;Jerusalemit;Jeruzalemite;Jeruzsálemit;Jeruzalemite;Jerusalemite;;Jerusalemite;x;
KOL;Cologne;Eau de Cologne;Köln;Kolonia;Colonia;Colonia;Köln;Kolínská ctvrt;kölni;Keulen;Colônia;;Köln;x;
KOL_ADJ;Colognian;Cognian;Kollogisch;Cologognian;Colágano;Colonia;Kolonnisk;Cickian;Füzös;Cologne;Cologia;;Väyläs;x;
KON;Kongo;Kongo;Kongo;Kongo;Kongo;Kongo;Kongo;Kongo;Kongo;Kongo;KONGO;;KONGO;x;
KON_ADJ;Kongolese;Kongolais;Kongolese;Kongolese;Kongolés;Kongolese;Kongolesisk;Kongolese;Kongolese;Kongolese;Kongolese;;Kongolese;x;
KRK;Carnatic;Carnaticien;Karnatisch;Carnatic;Carnático;Carnatico;Carnatisk;Karnatický;Karna-;Carnatic;Carnático;;Vaunut;x;
KRK_ADJ;Carnatic;Carnaticien;Karnatisch;Carnatic;Carnático;Carnatico;Carnatisk;Karnatický;Karna-;Carnatic;Carnático;;Vaunut;x;
KTH;Ceylon;Ceylan;Ceylon;Ceylon;Ceilán;Ceylon;Ceylon;Cejlon;Ceylon;Ceylon;Ceilão;;Ceylon;x;
KTH_ADJ;Ceylonese;Ceylonais;Ceylonese;Ceylonese;Ceilonese;Ceylonese;Ceylones;Ceylonese;Ceylonese;Ceylonese;Ceilonês;;Ceylonese;x;
KUR;Kurland;Kurland;Kurland;Kurland;Kurland;Kurland;Kurland;Kurland;Kurland;Kurland;Kurland;;Kurland;x;
KUR_ADJ;Kurlandian;Kurlandian;Kurlandisch;Kurlandian;Kurlandia;Kurlandiano;Kurlandsk;Kurlanian;Kurusi;Kurland;Kurlandian;;Kurlandian;x;
KZH;Kazakh;Kazakh;Kasakh;Kazach;Kazakh;Kazako;Kazach;Kazakh;kazah;Kazachs;Cazaque;;Kazaksah;x;
KZH_ADJ;Kazakhi;Kazakhi;Kasachi;Kazachhi;Kazakhi;Kazakhi;Kazakhi;Kazakhi;Kazahi;Kazakhi;Cazaqui;;Kazakhi;x;
LAN;Lancaster;Lancaster;Lancaster;Lancaster;Lancaster;Lancaster;Lancaster;Lancaster;Lancaster;Lancaster;Lancaster;;Lancaster;x;
LAN_ADJ;Lancastrian;Lancastrien;Lancatrian;Lancastrian;Lancastrian;Lancastrian;Lancastrian;Lancastrian;lancasteri;Lancastrian;Lancastrian;;Lancastrilainen;x;
LAU;Saxe-Lauenburg;Saxe-Lauenburg;Saxe-Lauenburg;Saxe-Lauenburg;Saxe-lauenburg;Saxe-Lauenburg;Saxe-lauenburg;Saxe-Lauenburg;Saxe-Lauenburg;SAXE-LAUENBURG;Saxe-Lauenburg;;Saxe-Lauenburg;x;
LAU_ADJ;Lauenburgian;Lauenburgien;Lauenburgisch;Lauenburgian;Lauenburgia;Lauenburburnian;Lauenburgsk;Lauenburgian;Lauenburgi;Lauenburgian;Lauenburgian;;Lauenburg;x;
LEI;Leinster;Leinster;Leinster;Leinster;Leinster;Leinster;Leinster;Leadster;Leinster;Leinster;Leinster;;Leinster;x;
LEI_ADJ;Leinster;Leinster;Leinster;Leinster;Leinster;Leinster;Leinster;Leadster;Leinster;Leinster;Leinster;;Leinster;x;
LIE;Liege;Liege;Lüttich;Lenny;Feudal;Liegi;Liege;Liege;Liege;Luik;Liege;;Leuge;x;
LIE_ADJ;Liegian;Liege;Liegian;Liegian;Liegio;Liegiano;Liegian;Liegian;Liegi;LIEGANIAN;Liegian;;Liegian;x;
LIV;Livonian Order;Ordre Livonien;Livonische Ordnung;Rzedu Livonijskie;Orden Livón;Ordine Livonico;Livonisk Ordning;Livonský Rád;Livoni Rend;Livonische Orde;Ordem Livoniana;;Livonian Järjestys;x;
LIV_ADJ;Livonian;Livonien;Livonisch;Livonian;Livón;Livonian;Livonisk;Livonian;Livoni;Livonian;Livonian;;Liivoni;x;
LNA;Lan Na;Lan na;Lan na;LAN NA;Lan na;LAN NA;LAN NA;LAN NA;Lan;LAN NA;Lan na;;Lan na;x;
LNA_ADJ;Lan Nan;Lan nan;Lan Nan;LAN NAN;Lan nan;LAN NAN;LAN NAN;LAN NAN;Lan nan;LAN NAN;Lan nan;;Lan Nan;x;
LOA;Loango;Loango;Lobo;Loango;Loango;Loango;Loango;Loango;Loango;Loango;Loango;;Loango;x;
LOA_ADJ;Loangoni;Loangoni;Lohnoni;Loangoni;Leangoni;Laongoni;Loangoni;Loangoni;Loangoni;Loangoni;Loangoni;;Loangoni;x;
LOR;Lorraine;Lorraine;Lorraine;Lorraine;Lorena;Lorena;Lorraine;Lorraine;Lorraine;Lotharingen;Lorraine;;Lorraine;x;
LOR_ADJ;Lorrainian;Lorrainien;Lorrainer;Lorranian;Lorrainiano;Lorrainiano;Lorrain;Lorrarainian;Lorrainian;Larainisch;Lorrainian;;Lorrainalainen;x;
LOU;Louisiana;Louisiane;Louisiana;Luizjana;Luisiana;Louisiana;Louisiana;Louisiana;Louisiana;Louisiana;Louisiana;;Louisiana;x;
LOU_ADJ;Louisianan;Louisiane;Louisianan;Luizjan;Louisianan;Louisianan;Louisianan;Louisianan;Louisianan;Louisianan;Louisiana;;Louisianan;x;
LUN;Lüneburg;Lüneburg;Lüneburg;Lüneburg;Lüneburg;Lüneburg;Lüneburg;Lüneburg;Lüneburg;Lüneburg;Lüneburg;;Lüneburg;x;
LUN_ADJ;Luneburgian;Lunéburgien;Luneburgian;Luneburgian;Luneburgio;Luneburnian;Luneburgisk;Leuneburgian;Luneburcius;Luneburgs;Luneburgian;;Luneburgian;x;
LXA;Lan Xang;Lan xang;Lan Xang;LAN Xang;Lan xang;LAN XANG;Lan Xang;LAN Xang;Lan xang;LAN XANG;LAN Xang;;Lan Xang;x;
LXA_ADJ;Lan Xangi;Lan Xangi;Lan Xangi;LAN XANGI;Lan xangi;LAN XANGI;LAN XANGI;LAN Xangi;Lan Xangi;LAN XANGI;LAN Xangi;;Lan Xangi;x;
MAD;Madurai;Madurai;Madurai;Madurai;Madurai;Madurai;Madurai;Madurai;Madurai;Madurai;Madurai;;Madurai;x;
MAD_ADJ;Madurain;Madurain;Madurain;Madurain;Madurain;Maduran;Madurain;Madurain;Madurain;Madurain;Madurain;;Madurain;x;
MAG;Magdeburg;Magdebourg;Magdeburg;Magdeburg;Magdeburgo;Magdeburgo;Magdeburg;Magdeburg;Magdeburg;Magdeburg;Magdeburg;;Magdeburg;x;
MAG_ADJ;Magdeburgian;Magdeburgien;Magdeburgian;Magdeburgia;Magdeburgo;Magdeburgo;Magdeburgisk;Magdeburgian;Magdeburgi;Magdeburg;Magdeburgo;;Magdeburgian;x;
MAI;Mainz;Marin;Mainz;Mainz;Maguncia;Mainz;Mainz;Mainz;Mainz;Mainz;Mainz;;Mainz;x;
MAI_ADJ;Mainzian;Mainzian;Mainzian;Mainzijczyk;Mainziano;Mainziano;Mainzian;Mainzian;Mainzian;Mainzian;Mainzian;;Tärkein;x;
MAJ;Majapahit;Majapahit;Majapahit;Majapahit;Majapahit;Majapahit;Majapahit;Majapahit;Majapahit;Majapahit;Majapahit;;Majapahit;x;
MAJ_ADJ;Majapahit;Majapahit;Majapahit;Majapahit;Majapahit;Majapahit;Majapahit;Majapahit;Majapahit;Majapahit;Majapahit;;Majapahit;x;
MAL;Mali;Malheur;Mali;Mali;Mali;Mali;Mali;Mali;Mali;Mali;Mali;;Mali;x;
MAL_ADJ;Malian;Malien;Malian;Malian;Maleño;Maliano;Malisk;Malian;Malian;Malines;Malian;;Malian;x;
MAM_ADJ;Mamelukan;Mamelukan;Mamelukan;Mamelukan;Mamelukan;Mamelukan;Mamelukan;Mamelukan;Mamelukan;Mamelukan;Mamelukan;;Mamelukan;x;
MAR;Maharasthra;Maharastthra;Maharasthra;Maharasthra;Maharasthra;Maharasthra;Maharasthra;Maharasthra;Maharasthra;Maharasthra;Maharasthra;;Maharasthra;x;
MAR_ADJ;Maharasthri;Maharashri;Maharasthri;Maharashri;Maharasthri;Maharasthri;Maharasthri;Maharasthri;Maharasthri;Maharashri;Maharasthri;;Maharasthri;x;
MAY;Maya;Maya;Maya;Maya;maya;maya;Maya;Maya;Maya;Maya;Maya;;maya;x;
MAY_ADJ;Mayan;Maya;Maya-;Majski;maya;Maya;Mayan;Mayan;Mayan;Mayan;Maia;;maya;x;
MAZ;Mazovia;Mazovia;Mazovia;Mazowsze;Mazovia;Mazovia;Mazovia;Mazovia;Mazóvia;Mazovia;Mazovia;;Mazovia;x;
MAZ_ADJ;Mazovian;Mazovien;Mazovier;Mazowieckie;Mazovio;Mazovia;Mazovisk;Mazovian;Mazovian;Mazovië;Mazoviano;;Mazovian;x;
MCH;Manchu;Manchu;Manschu;Manchu;Manchú;Manchu;Manchu;Manchu;Manchu;Manchu;Manchu;;Manchu;x;
MCH_ADJ;Manchurian;Manchurian;Mannchurisch;Manchurian;Manchuriano;Mancuriano;Manchurisk;Manchurian;Manchuriai;Manchurian;Manchurian;;Manchurian;x;
MEI;Meissen;Meissen;Meissen;Meissen;Meissen;Meissen;Meissen;Meissen;Meissen;Meissen;Meissen;;Meissen;x;
MEI_ADJ;Meissen;Meissen;Meissen;Meissen;Meissen;Meissen;Meissen;Meissen;Meissen;Meissen;Meissen;;Meissen;x;
MEN;Mentese;Mentien;Mentesese;Mentese;Mentira;Mente;Mentes;Mentese;Mente;Mentees;Mente;;Mento;x;
MEN_ADJ;Mentese;Mentien;Mentesese;Mentese;Mentira;Mente;Mentes;Mentese;Mente;Mentees;Mente;;Mento;x;
MIN;Minamoto;Minamoto;Minamoto;Minamoto;Minamoto;Minamoto;Minamoto;Minamoto;Minamoto;Minamoto;Minamoto;;Minamoto;x;
MIN_ADJ;Minamotan;Minamotan;Minamotan;Minamotan;Minamotán;Minamotan;Minamotan;Minamotan;Minamotán;Minamotan;Minamotan;;Minamotan;x;
MKS;Makassar;Makassar;Makassar;Makassar;Makassar;Makassar;Makassar;Makassar;Makassar;Makassar;Makassar;;Makassar;x;
MKS_ADJ;Makassari;Makassari;Makassari;Makassari;Makassari;Makassari;Makassari;Makassari;Makassari;Makassari;Makassari;;Makasasari;x;
MLB;Manipur;Manipur;Manipur;Manipur;Manipurador;Manipurino;Manipur;Manipur;Manipur;Manipur;Manipur;;Manipur;x;
MLB_ADJ;Manipurian;Manipurien;Manipurier;Manipurian;Manipuriano;Manipuliano;Manipurisk;Manipurian;Manipuriai;Manipuristisch;Manipurian;;Manipurialainen;x;
MLC;Malacca;Malaccen;Malakka;Malacca;Malacca;Malacca;Malacca;Malcca;Malacca;Malakka;Malaca;;Malacca;x;
MLC_ADJ;Malaccan;Malaccen;Malakkan;Malaccan;Malacano;Malaccan;Malakan;Malaccan;Malacci;Malakkaans;Malaccan;;Malaccan;x;
MLD;Maldive;Maldive;Maldive;Maldive;Maldición;Maldive;Maldiv;Maledive;Maldív;Maldive;Maldive;;Maldive;x;
MLD_ADJ;Maldivian;Maldivien;Maledivianer;Maldivian;Maldigiento;Maldiviano;Maldivare;Maldivian;Maldivi;Maldivian;Maldivian;;Maldivian;x;
MLW;Malwa;Malwa;Malwa;Malwa;Malwa;Malwa;Malwa;Malwa;Malwa;Malwa;Malwa;;Malwa;x;
MLW_ADJ;Malwani;Malwani;Malwani;Malwani;Malwani;Malwani;Malwani;Malwani;Malwani;Malwani;Malwani;;Malwani;x;
MNG;China;Chine;China;Chiny;China;Cina;Kina;Cína;Kína;China;China;;Kiina;x;
MNG_ADJ;Chinese;Chinois;Chinesisch;Chinski;Chino;Cinese;Kinesisk;Cínština;Kínai;Chinese;Chinês;;Kiinalainen;x;
MNS;Munster;Munster;Münster;Munster;Munster;Munster;Munster;Muncher;Munster;Munster;Munster;;Munster;x;
MNS_ADJ;Munster;Munster;Münster;Munster;Munster;Munster;Munster;Muncher;Munster;Munster;Munster;;Munster;x;
MOE;Morea;Moraa;Mehr ein;Wiecej;Mas un;Marea;Morea;Morea;Morea;Meer een;Mais um;;Morea;x;
MOE_ADJ;Morean;Maréen;Moran;Morean;Moreano;Moro;Moreansk;Morean;Morean;Morean;Morano;;Moraali;x;
MOS;Muscowy;Musculaire;Muskow;Mieszanki;Moscowy;Moscowy;Muskel;Bývalý;Izzusos;Muscowy;Muscowy;;Mustelmi;x;
MOS_ADJ;Muscovite;Moscovite;Moskauer;Muscovite;moscovita;Moscovita;Muscovit;Muscovate;Moszkovita;Moskoviet;Moscovita;;moskovalainen;x;
MSA;Malaya;Malaisie;Malaya;Malaya;Malayo;Malaya;Malaya;Malajsko;Maláj;Malaya;Malaya;;Malaya;x;
MSA_ADJ;Malayan;Malais;malaiisch;Malayan;malayo;Malayan;Malaysisk;malajský;Maláj;Malayaans;Malayan;;malaijilainen;x;
MSN;Meissen;Meissen;Meissen;Meissen;Meissen;Meissen;Meissen;Meissen;Meissen;Meissen;Meissen;;Meissen;x;
MTA;Mantua;Mantua;Mantua;Mantua;Mantua;Mantova;Mantua;Mantua;Mantua;Mantua;Mântua;;Mantua;x;
MTA_ADJ;Mantuan;Manuan;Mantuan;Mantuan;Mantuan;Mantovano;Mantuan;Mantuan;Mantüan;Mantuan;Mantuan;;Manutaan;x;
MTR;Mataram;Mataram;Mataram;Mataram;Mataram;Mataram;Mataram;Malátový;Mataram;Mataram;Mataram;;Mataraam;x;
MTR_ADJ;Matarami;Matarami;Matarami;Matarami;Matarami;Matarami;Matarami;Matrami;Matarami;Matarami;Matarami;;Matarami;x;
MUN;Münster;Münster;Münster;Münster;Münster;Münster;Münster;Münster;Münster;Münster;Münster;;Münster;x;
MUN_ADJ;Munster;Munster;Münster;Munster;Munster;Munster;Munster;Muncher;Munster;Munster;Munster;;Munster;x;
MUR;Murom;Meuble;Murom;Murom;Murom;Muromo;Murom;Murom;Morom;Montage;Murom;;Surra;x;
MUR_ADJ;Muromian;Muromien;Muromianer;Muromian;Muromio;Muromiano;Muromisk;Muromian;Muromian;Muromian;Muromian;;Muromian;x;
NAP;Naples;Naples;Neapel;Neapol;Nápoles;Napoli;Neapel;Neapol;Nápoly;Napels;Nápoles;;Napoli;x;
NAP_ADJ;Neapolitan;Napolitain;Neapolitan;Neapolitan;napolitano;napoletano;Napolitansk;Neapolský;nápolyi;Napolitaans;napolitano;;napolilainen;x;
NAV;Navarra;Navarra;Navarra;Navarra;Navarra;Navarra;Navarra;Navarra;Navarra;Navarra;Navarra;;Navarra;x;
NAV_ADJ;Navarran;Navarran;Navarran;Navarran;Navarran;Navarran;Navarrran;Navarran;Navarrán;Navarran;Navarrran;;Navarran;x;
NAX;Naxos;Naxos;Naxos;Naxos;Naxos;Naxos;Naxos;Naxos;Naxos;Naxos;Naxos;;Naxos;x;
NAX_ADJ;Naxosian;Naxosien;Naxosian;Naxosian;Naxosiano;Naxosian;Naxosiansk;Naxosian;Naxózi;Naxosiaans;Naxosian;;Naxosialainen;x;
NEV;Nevers;Jamais;Nevers;Nevers;Nunca;Nevers;Nevrar;Nevers;Nevers;Nevers;Nevers;;Ei koskaan;x;
NEV_ADJ;Neveriase;Jamais;Neveriase;Nealed;NEXIASE;Neadiase;Neveriase;NeveriaSe;Némaság;Neverlyse;Neveriase;;Koko;x;
NIZ;Deva Bengal;Deva Bengale;Deva Bengal;Deva Bengal;Deva Bengala;Deva Bengala;Devabengal;Deva Bengal;Deva bengáli;Deva Bengal;Deva Bengal;;Deva Bengal;x;
NIZ_ADJ;Deva Bengali;Deva Bengali;Deva Bengali;Deva Bengali;DEVA BENGALI;Deva bengali;Deva bengali;Deva bengálština;Deva bengáli;Deva Bengali;Deva Bengali;;Deva Bengali;x;
NOG;Nogai;Nogai;Nogai;Nogajski;Nogai;Nogai;Nogai;Nogai;Nogai;Nogai;Nogai;;Nogai;x;
NOG_ADJ;Nogai;Nogai;Nogai;Nogajski;Nogai;Nogai;Nogai;Nogai;Nogai;Nogai;Nogai;;Nogai;x;
NOL;Northumberland;Northumberland;Northumberland;Northumberland;Northumberland;Northumberland;Northumberland;Northumberland;Northumberland;Northumberland;Northumberland;;Northumberland;x;
NOL_ADJ;Northumbrian;Northumbrian;Northumbrian;Northumbrian;Norte;Northumbrian;Nordumbrian;Northumbrian;northumberlandi;Northumbrian;Northumbrian;;Northumbrian;x;
NOV;Novgorod;Novgorod;Novgorod;Nowogród;Novgorod;Novgorod;Novgorod;Novogorod;Novgorod;Novgorod;NOVGOROD;;Novgorod;x;
NOV_ADJ;Novgorodian;Novgorodien;Novgorodier;Nowogród;Novgorodio;Novgorodo;Novgorodian;Novogorodian;Novgorodian;Novgorodian;Novgorodian;;Novgorodian;x;
NRM;Normandy;la Normandie;Normandie;Normandia;Normandía;Normandia;Normandie;Normandie;Normandia;Normandië;Normandia;;Normandia;x;
NRM_ADJ;Norman;normand;normannisch;Norman;normando;Norman;Normand;Norman;normann;Norman;normando;;Norman;x;
NUB;Sudan;Soudan;Sudan;Sudan;Sudán;Sudan;Sudans;Sudan;Szudán;Soedan;Sudão;;Sudan;x;
NUB_ADJ;Sudanese;Soudanais;Sudanesisch;Sudanczyk;Sudanés;Sudanese;Sudanes;Súdánský;Szudáni;Soedanees;Sudanês;;Sudanilainen;x;
NZH;Nizhny Novgorod;Nizhny Novgorod;Nischni Nowgorod;Nizhny Novgorod;Nizhny Novgorod;Nizhny Novgorod;Nizhny Novgorod;Nižnij Novgorod;Nizhny Novgorod;Nizhny Novgorod;Nizhny Novgorod;;Nizhny Novgorod;x;
NZH_ADJ;Nizhny Novgorodian;Nizhny Novgorodian;Nischni Novgorodian;Nizhny Novgorodian;Nizhny Novgorodian;Nizhny Novgororodian;Nizhny Novgorodian;Nižnij Novgorodian;Nizhny Novgorodian;Nizhny Novgorodian;Nizhny Novgorodian;;Nizhny Novgorodian;x;
OIR;Oirat;Oitre;Orialat;Oirat;Oirat;Orat;Oirat;Oirat;Oirat;Oirat;OIRAT;;Oirat;x;
OIR_ADJ;Oirat Horde;Oirat Horde;Oirat Horde;Oirat Horde;Oirat Horde;Oirat Horde;Oirat horde;Oirat Horde;Oirat Horde;Oirat Horde;OIRAT HORDE;;Oirat Horde;x;
ORL;Orleans;Orléans;Orleans;Orlean;Orleans;Orleans;Orleans;Orleans;Orleans;Orleans;Orleans;;Orleans;x;
ORL_ADJ;Orleanaise;Orléanaise;Orleanaise;Orleanie;Orleanaise;Orleanaise;Orleanaise;Orleanise;Orleanaise;Orleanaise;Orleantese;;Orleanaise;x;
OYO;Oyo;Oyo;Oyo;Oyo;Oo;Oyo;Ojo;Oyo;Oyo;O Yo;OYO;;Oyo;x;
OYO_ADJ;Oyo;Oyo;Oyo;Oyo;Oo;Oyo;Ojo;Oyo;Oyo;O Yo;OYO;;Oyo;x;
PAL;The Palatinate;Le palatinat;Das Pfalz;Palatynat;El palatinado;Il Palatinato;Pfalz;Palce;A palatatátus;De palts;O palatinado;;Palatinate;x;
PAL_ADJ;Palatine;Palatin;Palatin;Palatyn;Palatino;Palatino;Palatin;Palatina;Palatin;Palatine;Palatina;;Palatine;x;
PAT;Pattani;Pattani;Pattani;Pattani;Pattani;Pattani;Pattani;Pattani;Pattani;Pattani;Pattani;;Pattani;x;
PAT_ADJ;Pattani;Pattani;Pattani;Pattani;Pattani;Pattani;Pattani;Pattani;Pattani;Pattani;Pattani;;Pattani;x;
PEG;Pegu;Petu;Pegu;Pegu;Pelar;Pegu;Pegu;Pegu;Pohár;Pegu;Pegu;;Pegu;x;
PEG_ADJ;Pegu;Petu;Pegu;Pegu;Pelar;Pegu;Pegu;Pegu;Pohár;Pegu;Pegu;;Pegu;x;
PER;Iran;L'Iran;Iran;Iran;Irán;Iran;Iran;Írán;Irán;Iran;Irã;;Iran;x;
PER_ADJ;Iranian;Iranien;Iranisch;Iranski;Iraní;Iraniano;Iransk;Íránský;Iráni;Iraans;Iraniano;;Iranilainen;x;
PIS;Pisa;Pise;Pisa;Piza;Pisa;Pisa;Pisa;Pisa;Pisa;Pisa;Pisa;;Pisa;x;
PIS_ADJ;Pisan;Pisan;Pisan;Pisan;Pisano;Pisan;Pisan;Pisan;Pisán;Pisan;Pisan;;Pisan;x;
PLT;Polotsk;Polotsk;Pollotsk;Polotsk;Polotsk;Politsk;Polotsk;Polotsk;Polotk;Polotsk;Polotsk;;Polotsk;x;
PLT_ADJ;Polotskian;Polotskien;Polotskan;Polotskian;Polotería;Pootskian;Polotskisk;Polotskian;Polotski;Polotskian;Polotskian;;Polotskian;x;
POM;Pommerania;Pommeranie;Pommeranien;Pommerania;Pommerania;Pommernia;Pommerania;Pommerania;Pommeránia;Pommerania;Pommerania;;Pommerania;x;
POM_ADJ;Pommeranian;Pommeranien;Pommeraner;Pommeranian;Pommeraniano;Pommeraniano;Pommeranian;Pommeranian;Pommarániai;Pommeranian;Pommeranian;;Pommernian;x;
POR;Portugal;le Portugal;Portugal;Portugalia;Portugal;Portogallo;Portugal;Portugalsko;Portugália;Portugal;Portugal;;Portugali;x;
POR_ADJ;Portuguese;Portugais;Portugiesisch;portugalski;portugués;portoghese;Portugisisk;portugalština;portugál;Portugees;Português;;Portugalin kieli;x;
PRO;Provence;Provence;Provence;Prowansja;Provechnes;Provenza;Provence;Provence;Provence;De Provence;Provence;;Provence;x;
PRO_ADJ;Provencal;provençal;Provenzalisch;Prowansalski;provenzal;provenzale;Provencalsk;Provensálský;Provencal;Provencaals;provençal;;Provencel;x;
PSK;Pskov;Pskov;Pskov;Pskov;PSKOV;Pskov;Pskov;Pskov;Pskov;Pskov;Pskov;;Pskov;x;
PSK_ADJ;Pskovian;Pskovien;Pskovianisch;Pskajski;Pskoviano;Pskovian;Pskovian;Pskovian;Pskovian;Pskovian;Pskoviano;;PSKOVIAN;x;
QAR;Qara Koyunlu;Qara koyunlu;QARA Koyunlu;Qara Koyunlu;Qara koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara koyunlu;Qara Koyunlu;;Qara Koyunlu;x;
QAR_ADJ;Qara Koyunlu;Qara koyunlu;QARA Koyunlu;Qara Koyunlu;Qara koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara koyunlu;Qara Koyunlu;;Qara Koyunlu;x;
QAS;Qasim Khanate;Qasim khanate;Qasim Khanate;Qasim khanate;Qasim Khanate;Qasim Khanate;Qasim Khanate;Qasim Khanate;Qasim Khanate;Qasim Khanate;Qasim Khanate;;Qasim Khanaatti;x;
QAS_ADJ;Qasim Khanate;Qasim khanate;Qasim Khanate;Qasim khanate;Qasim Khanate;Qasim Khanate;Qasim Khanate;Qasim Khanate;Qasim Khanate;Qasim Khanate;Qasim Khanate;;Qasim Khanaatti;x;
QIN;Qin;Qin;Qin;Qin;Qin;Qin;Qin;Qin;Qin;Qin;Qin;;Qin;x;
QIN_ADJ;Qin;Qin;Qin;Qin;Qin;Qin;Qin;Qin;Qin;Qin;Qin;;Qin;x;
RAG;Ragusa;Ragusa;Ragusa;Ragusa;Ragusa;Ragusa;Ragusa;Ragusa;Ragusa;Ragusa;Ragusa;;Ragusa;x;
RAG_ADJ;Ragusan;Ragusan;Ragusan;Ragusan;Ragusan;Ragusan;Ragusan;Ragusan;Ronzán;Ragusan;Ragusan;;Ragusan;x;
RAJ;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;;Rajputana;x;
RAJ_ADJ;Rajputni;Rajputni;Rajputni;Rajputni;Rajputni;Rajputni;Rajputni;Rajputni;Rajputni;Rajputni;Rajputni;;Rajputni;x;
RAM;Ramazan;Ramazan;Ramazan;Ramazan;Ramazan;Ramazan;Rusazan;Ramazan;Ramazán;Ramazan;Ramazan;;Ramazan;x;
RAM_ADJ;Ramazani;Ramazani;Ramazani;Ramazani;Ramazani;Ramazani;Ramazani;Ramazani;Ramazani;Ramazani;Ramazani;;Ramazani;x;
RFR;Revolutionary France;France révolutionnaire;Revolutionärer Frankreich;Rewolucyjna Francja;Revolucionario Francia;Rivoluzionario Francia;Revolutionerande frankrike;Revolucní Francie;Forradalmi Franciaország;Revolutionair Frankrijk;Revolucionária França;;Vallankumouksellinen Ranska;x;
RFR_ADJ;Napoleonic;Napoléonien;napoleonisch;Napoleonczyk;napoleónico;napoleonico;Napoleon;Napoleonic;napóleoni;Napoleontisch;Napoleônico;;Napoleoninen;x;
RIG;Riga;Riga;Riga;Ryga;Riga;Riga;Riga;Riga;Riga;Riga;Riga;;Riika;x;
RIG_ADJ;Rigan;Rigan;Rigan;Rigan;Rigan;Rigan;Rigan;Rigan;Rigán;Rigan;Rigan;;Rigan;x;
RYA;Ryazan;Ryazan;Ryazan;Ryrazan;Ryazan;Ryazan;Ryazan;Ryazan;Rozazán;Ryazan;Ryazan;;Ryazan;x;
RYA_ADJ;Ryazanian;Ryazanien;Ryazanian;Ryazanian;Ryazaniano;Ryazanian;Ryazanian;Ryazanian;Rhazániai;Ryazanian;Ryazanian;;Ryazanian;x;
RYU;Ryukyu;Ryukyu;Ryukkyu;Ryukyu;Ryukyu;Ryukyu;Ryukyu;Ryukyu;Ryukyu;Ryukyu;Ryukyu;;Ryukyu;x;
