EVTDESC1316083;"The $FROMCOUNTRY_ADJ$ rulership has signed our peace treaty; granting us a concession port on their coast as well as reparations. This has improved relations between our countries tremendously; and should go a long way to ensuring $COUNTRY_ADJ$ influence in China remains strong.";"La DuraTry_Adj $ Dotahers a signé notre traité de paix; nous accordant un port de concession de leur côte ainsi que des réparations. Cela a énormément amélioré les relations entre nos pays et devraient aller très loin d'assurer une influence $ Country_adj $ en Chine reste forte.";"Die $ FromCountry_Adj $ Rinehship hat unseren Friedensvertrag unterzeichnet; der uns einen Konzessionshafen an ihrer Küste sowie auf Reparationen erteilt. Dies hat die Beziehungen zwischen unseren Ländern enorm verbessert; und sollte einen langen Weg; um sicherzustellen; dass $ Country_ADJ $ -Ein-Einfluss in China stimmt; bleibt stark.";"$ FromCountry_adj $ Rularstwo podpisal nasz traktat pokojowy; przyznajac nam port koncesji na ich wybrzezu; a takze reparacje. Uwielbialem to relacje miedzy naszymi krajami ogromnie i powinno przejsc dluga droge do zapewnienia; ze ??$ Country_adj $ wplyw w Chiny pozostaje silny.";"La ración de $ fromcountry_adj $ ha firmado nuestro tratado de paz; nos otorgó un puerto de concesión en su costa; así como las reparaciones. Esto ha mejorado tremendamente las relaciones entre nuestros países; y debería hacer un largo camino para garantizar que $ country_adj $ influencia en China sigue siendo fuerte.";"Il governo $ fromCountry_adj $ ha firmato il nostro trattato di pace; concedendoci un porto di concessione sulla loro costa e riparazioni. Ciò ha migliorato le relazioni tra i nostri paesi tremendamente e dovrebbero fare molto per garantire $ Country_ADJ $ influenza in Cina rimane forte.";"$ Fromcountry_adj $ Rulship har undertecknat vår fredsfördrag; vilket ger oss en koncessionshamn på deras kust samt reparationer. Detta har förbättrat relationerna mellan våra länder; och bör gå långt för att säkerställa $ country_adj $ inflytande i Kina är fortsatt stark.";"Svazek $ odcountry_adj $ podepsal naši mírovou smlouvu a udelil nám koncesní prístav na svém pobreží i reparace. To má výrazne zlepšené vztahy mezi našimi zememi; a melo by jít dlouhou cestu k zajištení financního jazyka $ Country_ADJ $ v Cíne zustává silný.";"A $ FROMCOUNTRY_ADJ $ rulership aláírta a békeszerzodést; nyújtott nekünk koncessziós port azok partja; valamint a jóvátétel. Ez jobb kapcsolatok a két ország közötti hatalmas; és kell menni hosszú utat; hogy biztosítsák $ COUNTRY_ADJ $ befolyása Kínában továbbra is eros.";"De $ fromcountry_adj $ rulership heeft ons vredesverdrag ondertekend; waardoor we een concessiehaven op hun kust en reparaties verleen. Dit heeft een betere betrekkingen tussen onze landen enorm; en zou een lange weg moeten gaan om ervoor te zorgen dat de invloed van $ Country_adj in China sterk blijft.";"Os $ fromCountry_adj $ assinou nosso tratado de paz; concedendo-nos um porto de concessão em sua costa; bem como reparações. Isso melhorou as relações entre nossos países tremendamente; e deve percorrer um longo caminho para garantir que $ country_adj $ influência na China continue forte.";;"$country_adj $ hallitsija on allekirjoittanut rauhansopimuksen; joka myönsi Yhdysvaltain toimiluvan sataman rannikolla sekä korvauksia. Tämä on parantanut maittemme välisten suhteiden valtavasti; ja pitäisi mennä pitkä matka varmistaa $ COUNTRY_ADJ $ vaikutusvaltaa Kiinassa on edelleen vahva.";x;
EVTNAME1316084;$FROMCOUNTRY$ has Refused!;$ À partir de pays $ a refusé!;$ FromCountry $ hat abgelehnt!;$ Fromcountry $ odmówil!;$ Fromcountry $ ha rechazado!;$ DaCountry $ ha rifiutato!;$ Fromcountry $ har vägrat!;$ Odcountry $ odmítl!;$ InCountry $ elutasította!;$ Fromcountry $ heeft geweigerd!;$ Fromcountry $ recusou!;;$ Fromcountry $ on kieltäytynyt!;x;
EVTDESC1316084;The $FROMCOUNTRY_ADJ$ have refused to submit. The war must go on;La $ de fromntry_adj $ a refusé de soumettre. La guerre doit continuer;"Die $ fromCountry_Adj $ haben sich abgelehnt; sich einzureichen. Der Krieg muss weitergehen.";$ Fromcountry_adj $ odmówil zlozenia. Wojna musi isc dalej;El $ fromcountry_adj $ se ha negado a enviar. La guerra debe continuar;I $ fromcountry_adj $ hanno rifiutato di inviare. La guerra deve continuare;$ Fråncountry_adj $ har vägrat att skicka in. Kriget måste fortsätta;$ Odcountry_adj $ odmítli predložit. Válka musí pokracovat;A $ inCountry_adj $ megtagadta a benyújtását. A háborúnak tovább kell mennie;De $ fromcountry_adj $ heeft geweigerd om in te dienen. De oorlog moet doorgaan;O $ fromCountry_adj $ se recusou a enviar. A guerra deve continuar;;$ Fromcountry_adj $ on kieltäytynyt toimittamasta. Sodan täytyy jatkaa;x;
EVTNAME1316085;The Treaty of Shimonoseki;Le traité de Shimonoseki;Der Vertrag von Shimonoseki;Traktat Shimonoseki;El Tratado de Shimonoseki;Il trattato di Shimonoseki;Shimonosekifördraget;Smlouva Shimonoseki;A Shimonoseki Szerzodés;Het verdrag van Shimonoseki;O Tratado de Shimonoseki;;Shimonosekin sopimus;x;
EVTDESC1316085;"The war with $FROMCOUNTRY$ is not going well. The damnable Japanese are in our lands and blockading our ports; and to the embarassment of our government there seems to be little we can do to stop them. $FROMCOUNTRY_ADJ$ diplomats have approached us to negotiate a 'fair' settlement-- hand over Formosa and pay reparations. While we could drag the war on and see if the $FROMCOUNTRY_ADJ$ have the wherewithal to finish their assault; it might be in our best interest to give them what they want; though the loss to our prestige would be considerable.";"La guerre avec $ à partir de pays d'ensemble ne va pas bien. Les Japonais délicieux sont dans nos terres et bloquent nos ports; et à l'embarcation de notre gouvernement; il semble y avoir peu de choses que nous pouvons faire pour les arrêter. $ De Country_adj $ Diplomates s'est approché de négocier un règlement «équitable»; de la main sur Formosa et de payer des réparations. Pendant que nous pourrions faire glisser la guerre et voir si le millénaire_adj $ a les moyens de terminer leur assaut; il pourrait s'agir de notre plus grand intérêt à leur donner ce qu'ils veulent; bien que la perte de notre prestige soit considérable.";"Der Krieg mit $ fromCountry $ ist nicht gut. Die verdammten Japaner sind in unseren Ländern und blockiert unsere Häfen; und auf die Einbasis unserer Regierung scheint es wenig zu geben; dass wir sie tun können; um sie zu stoppen. $ FromCountry_Adj-Diplomaten haben uns angesprochen; um eine ""faire"" Siedlung zu verhandeln - Hand über Formosa und Reparationen. Während wir den Krieg ziehen könnten; und sehen; ob die $ fromcountry_adj-$ denjenigen haben; um ihren Angriff zu beenden; könnte es in unserem besten Interesse sein; ihnen zu geben; was sie wollen; obwohl der Verlust an unser Prestige beträchtlich wäre.";"Wojna z $ fromcountry $ nie idzie dobrze. Cholerni japonscy sa w naszych krajach i blokuja nasze porty; a do embarascji naszego rzadu wydaje sie male; ze mozemy zrobic; aby ich powstrzymac. $ Odcountry_adj $ Dyplomaty zblizyli nas do negocjowania ""uczciwej"" osady ... dloni nad Formosa i placic naprawy. Chociaz moglibysmy przeciagnac wojne i sprawdzic; czy $ Fromcountry_adj $ miala na uwadze; aby zakonczyc ich napasc; moze byc w naszym najlepszym interesie; aby dac im to; czego chca; choc strata naszego prestizu bylaby znaczna.";"La guerra con $ FROMCOUNTY $ no va bien. Los condenables japoneses están en nuestras tierras y bloquean nuestros puertos; y a la Embarcanza de nuestro gobierno; parece que hay poco que podamos hacer para detenerlos. $ Fromcountry_adj $ Los diplomáticos se han acercado a nosotros para negociar un acuerdo ""justo"": mano sobre Formosa y repare las reparaciones. Mientras podíamos arrastrar la guerra y ver si los $ fromcountry_adj $ tienen los medios para terminar su asalto; podría estar en nuestro mejor interés darles lo que quieren; aunque la pérdida a nuestro prestigio sería considerable.";"La guerra con $ fromCountry $ non sta andando bene. I dannatibili giapponesi sono nelle nostre terre e bloccano i nostri porti; e per l'imbarazzo del nostro governo sembra esserci poco che possiamo fare per fermarli. $ DaCountry_ADJ $ diplomatici ci sono contattati per negoziare un insediamento ""fiera"" ... consegnare la formosa e pagare riparazioni. Mentre potevamo trascinare la guerra e vedere se il $ fromCountry_adj $ ha i mezzi per finire il loro assalto; potrebbe essere nel nostro interesse per dare loro ciò che vogliono; anche se la perdita per il nostro prestigio sarebbe considerevole.";"Kriget med $ fromcountry $ går inte bra. De fördömda japanska är i våra länder och blockerar våra hamnar; och till den här regeringens embarassment verkar det vara lite vi kan göra för att stoppa dem. $ Fromcountry_adj $ diplomater har kontaktat oss att förhandla om en ""rättvis"" bosättning - hand över Formosa och betala reparationer. Medan vi kunde dra kriget och se om $ fråncountry_adj $ har det för att avsluta sitt angrepp; kan det vara i vårt bästa intresse att ge dem vad de vill; även om förlusten till vår prestige skulle vara betydande.";"Válka s $ odcountry $ nebude dobre. Urcené japonské jsou v našich pozemcích a blokování našich prístavu a ??do lapacu naší vlády se zdá být jen málo; co mužeme udelat; abychom je zastavili. $ Odcountry_adj $ Diplomaty se blížili k nás; abychom vyjednali ""spravedlivé"" osady-- ruku nad formosa a odmenovat reparace. Zatímco bychom mohli pretáhnout válku a zjistit; zda $ fromcountry_adj $ mít tím; aby dokoncili svuj útok; mohlo by to být v našem nejlepším zájmu; aby jim to; co chtejí; ackoli ztráta naší prestiže by byla znacná.";"A háború a $ inCountry $ -val nem megy jól. Az átkozott japánok a földjeinket; és blokád alá a kikötok és a embarassment kormányunk úgy tunik; hogy keveset tudunk tenni; hogy megállítsák oket. $ Country_adj $ diplomata közeledett hozzánk; hogy tárgyaljon egy ""tisztességes"" település - átadja a Formosa-t és fizetni a javításokat. Miközben meg tudtuk húzni a háborút; és megnézhetjük; hogy a $ incountry_adj $ -t; hogy befejezze a támadás befejezését; lehet; hogy a legjobb érdekünk; hogy megadja nekik; amit akarnak; bár a presztízs vesztesége jelentos lenne.";"De oorlog met $ vancountry $ gaat niet goed. De verdoemelijke Japanners zijn in onze landen en blokkeren onze havens; en aan de embarassment van onze regering lijkt we weinig te zijn die we kunnen doen om ze te stoppen. $ Fromcountry_adj $ diplomaten hebben ons benaderd om te onderhandelen over een 'eerlijke' nederzetting - overhandigt formosa en betaalreparaties. Terwijl we de oorlog doorkonden slepen en kijken of de $ vancountry_adj $ de middelen hebben om hun aanval af te maken; kan het in ons beste belang zijn om ze te geven wat ze willen; hoewel het verlies aan ons prestige aanzienlijk zou zijn.";"A guerra com $ fromcountry $ não está indo bem. Os condenáveis ??japoneses estão em nossas terras e bloqueando nossos portos; e para o embaraço de nosso governo parece haver pouco; podemos fazer para impedi-los. $ FromCountry_adj $ diplomatas nos aproximaram de negociar um assentamento 'Fair' - entrega de Formosa e pagar reparações. Embora pudéssemos arrastar a guerra e ver se os $ fromdncountry_adj $ têm os meios para terminar sua agressão; pode ser do nosso melhor interesse dar-lhes o que querem; embora a perda ao nosso prestígio seja considerável.";;"Sota; jolla on $ fromcountry $ ei mene hyvin. Tärkeimmät japanilaiset ovat meidän maamme ja estävät satamamme ja hallituksemme häiritsemään näyttää olevan vähän; jotta voimme lopettaa ne. $ Fromcountry_adj $ Diplomatit ovat lähestyneet meitä neuvottelemaan ""oikeudenmukaisesta"" ratkaisusta - luovuttaa Formosan ja maksaa korvauksia. Vaikka voisimme vetää sodan ja nähdä; onko $ from from fromcountry_adj $; jolla on haluamasi hyökkäyksensä; se voi olla parhaimmillaan antaa heille; mitä he haluavat; vaikka Prestigen tappio olisi huomattava.";x;
EVTNAME1316086;$FROMCOUNTRY$ Agrees;$ Par pays $ accepte;$ FromCountry $ stimmt zu;$ Fromcountry $ zgadza sie;$ Fromcountry $ está de acuerdo;$ Fromcountry $ concorda;$ Fromcountry $ håller med;$ Odcountry $ souhlasí;$ InCountry $ egyetért;$ Vancountry $ is het ermee eens;$ De $ $ concorda;;$ Fromcountry $ sopii;x;
EVTDESC1316086;"The $FROMCOUNTRY_ADJ$ rulership has signed our peace treaty; granting us Formosa as well as reparations. This has improved relations between our countries tremendously; and should go a long way to ensuring $COUNTRY_ADJ$ influence in Asia remains strong.";"La DurcyTry_Adj $ $ Direction a signé notre traité de paix; nous accordant des formes et des réparations. Cela a énormément amélioré les relations entre nos pays et devraient aller un long chemin à assurer une influence de $ Country_adj $ en Asie reste forte.";"Die $ FromCountry_Adj $ LineShip hat unseren Friedensvertrag unterzeichnet; der US-Formosa sowie Reparationen gewährt. Dies hat die Verbesserung der Beziehungen zwischen unseren Ländern enorm; und sollte einen langen Weg; um sicherzustellen; dass $ Country_ADJ $ -Eineinfluss in Asien in Asien ist; bleibt stark.";"$ Fromcountry_adj $ Rularstwo podpisalo nasze traktat pokojowy; przyznajac nam Formosa; a takze reparacje. Zwiekszylo to poprawilo relacje miedzy naszymi krajami i powinno isc daleko; aby zapewnic; ze $ Country_adj $ wplyw w Azji pozostaje silny.";"El FROMCOUNTRY_ADJ $ RULEROGO ha firmado nuestro Tratado de Paz; otorgándonos a Formosa; así como reparaciones. Esto ha mejorado tremendamente las relaciones entre nuestros países; y debería recorrer un largo camino para garantizar que $ country_adj $ influencia en Asia sigue siendo fuerte.";"Il governo $ fromcountry_adj $ ha firmato il nostro trattato di pace; concedendo noi Formosa e riparazioni. Ciò ha migliorato le relazioni tra i nostri paesi tremendamente e dovrebbero andare molto a garantire $ country_adj $ influenza in Asia rimane forte.";"$ Fromcountry_adj $ Rulsership har undertecknat vår fredsavtal; som ger oss Formosa samt reparationer. Detta har förbättrat relationerna mellan våra länder; och bör gå långt för att säkerställa $ country_adj $ inflytande i Asien är fortsatt stark.";"Správce $ odcountry_adj $ podepsal naši mírovou smlouvu a udelila nám Formosa stejne jako reparace. To má zdokonalené vztahy mezi našimi zememi nesmírne; a mel by jít dlouhou cestu; aby zajistil; že $ Country_ADJ $ vliv v Asii zustává silný.";"A $ FROMCOUNTRY_ADJ $ rulership aláírta a békeszerzodést; nyújtott nekünk Formosa valamint jóvátétel. Ez jobb kapcsolatok a két ország közötti hatalmas; és kell menni hosszú utat; hogy biztosítsák $ COUNTRY_ADJ $ befolyása Ázsiában továbbra is eros.";"De $ FromCountry_adj $ Rulership heeft ons vredesverdrag ondertekend; waardoor de VS Formosa en reparaties. Dit heeft een betere betrekkingen tussen onze landen enorm; en zou een lange weg moeten gaan om ervoor te zorgen dat de invloed van $ Country_adj in Azië sterk blijft.";"O $ fromDCountry_adj $ assinou nosso tratado de paz; concedendo-nos Formosa; bem como reparações. Isso melhorou as relações entre nossos países tremendamente; e deve percorrer um longo caminho para garantir que $ Country_Adj $ influência na Ásia permaneça forte.";;"$country_adj $ hallitsija on allekirjoittanut rauhansopimuksen; joka myönsi meille Formosan sekä korvaukset. Tämä on parantanut maittemme välisten suhteiden valtavasti; ja pitäisi mennä pitkä matka varmistaa $ COUNTRY_ADJ $ vaikutusvalta Aasiassa on edelleen vahva.";x;
EVTNAME1316091;The Unequal Treaty;Le traité inégal;Der ungleiche Vertrag;Nierówny traktat;El tratado desigual;Il trattato disuguale;Det ojämlika fördraget;Nerovnomerná smlouva;Az egyenlotlen szerzodés;Het ongelijke verdrag;O tratado desigual;;Epätasainen sopimus;x;
EVTDESC1316091;"We have won a great war against $FROMCOUNTRY$. Now we are faced with a dilemma: do we force the $FROMCOUNTRY_ADJ$ government to the negotiating table; perhaps promising the return of some of their land in exchange for a treaty port and reparations? Or do we stay our current course and perhaps alarm the other great powers at our advances into $FROMCOUNTRY_ADJ$ territory?";"Nous avons gagné une grande guerre contre $ au pays) $. Maintenant; nous sommes confrontés à un dilemme: Forçons-nous le gouvernement du gouvernement de National_adj $ à la table de négociation; qui promet peut-être le retour de certaines de leurs terres en échange d'un port de traité et de réparations? Ou restons-nous notre cours actuel et peut-être alarmer les autres grandes puissances à nos avancées en $ au Territoire de Country_adj $?";"Wir haben einen großen Krieg gegen $ fromCountry $ gewonnen. Jetzt sind wir mit einem Dilemma konfrontiert: Zweiten wir den $ fromCountry_adj-Regierung in den Verhandlungstisch; vielleicht vielversprechend die Rückkehr einiger von ihres Landes gegen einen Vertragshafen und -Regeln? Oder bleiben wir unseren derzeitigen Kurs und alarmieren vielleicht die anderen großen Kräfte in unseren Fortschritten in $ fromcountry_adj-Territorium?";"Zdobylismy wielka wojne przeciwko $ od $ $. Teraz mamy do czynienia z dylematem: Czy wymuszamy rzad $ od Tabeli negocjacyjnej; byc moze obiecujac powrót niektórych ziemi w zamian za port traktatowy i naprawy? Czy czy przebywamy naszego obecnego kursu i moze alarmowac inne wielkie moce na naszych postepach do $ odccountry_adj $ terytorium?";"Hemos ganado una gran guerra contra $Ountry $. Ahora nos enfrentamos a un dilema: ¿Forjamos el gobierno de $OuntRY_ADJ $ a la mesa de negociaciones; tal vez prometiendo el retorno de algunos de sus tierras a cambio de un puerto y reparaciones de tratados? ¿O podemos mantener nuestro curso actual y quizás alarma las otras grandes potencias en nuestros avances en $OuntRY_ADJ $ TERRITORY?";"Abbiamo vinto una grande guerra contro $ da Grountry $. Ora ci troviamo di fronte a un dilemma: costrindiamo il governo $ fromcountry_adj $ al tavolo dei negoziati; forse promettendo il ritorno di parte della loro terra in cambio di un porto di trattato e riparazioni? Oppure rimaniamo il nostro corso attuale e forse allarme gli altri grandi potenze ai nostri progressi in $ frombountry_adj $ Territory?";"Vi har vunnit ett bra krig mot $ fromcountry $. Nu står vi inför ett dilemma: tvingar vi $ från country_adj $ regering till förhandlingsbordet; kanske lovande återkomsten av några av deras mark i utbyte mot en fördragsport och reparationer? Eller är vi vår nuvarande kurs och kanske larm de andra stora krafterna på våra framsteg till $ fråncountry_adj $ territorium?";"Vyhráli jsme velkou válku proti $ odkountry $. Nyní se setkáváme s dilematem: Donilujeme vládu $ odcountry_adj $ na vyjednávací stul; možná slibuje návratnost nekterých jejich pozemku výmenou za port smlouvy a reparace? Nebo zustáváme náš soucasný kurz a možná budeme alarm ostatním velkým množstvím v našich pokrokech do území $ odcountry_adj $?";"Nagy háborút nyertünk a $ incountry $ ellen. Most már szembesülünk egy dilemmával: arra kényszerítjük a $ -t a $ incountry_adj $ -t a tárgyalóasztalra; talán megígérjük; hogy néhány földjük visszatérését egy Szerzodés kikötojéért és javításáért cserébe? Vagy maradunk a jelenlegi kurzus; és talán riasztás a többi nagyhatalom nálunk eloleget a $ FROMCOUNTRY_ADJ $ területére?";"We hebben een geweldige oorlog gewonnen tegen $ vancountry $. Nu worden we geconfronteerd met een dilemma: dwingen we de $ vancountry_adj $ regering naar de onderhandelingstafel; misschien veelbelovend de terugkeer van een deel van hun land in ruil voor een verdragspoort en reparaties? Of blijven we onze huidige koers en misschien alarmen de andere grote krachten op onze voorschotten in $ fromcountry_adj $ -gebied?";"Nós ganhamos uma grande guerra contra $ fromcountry $. Agora somos confrontados com um dilema: nós forçamos o governo $ fromCountry_adj $ para a mesa de negociação; talvez prometendo o retorno de algumas de suas terras em troca de um porto de tratado e reparações? Ou nós ficamos nosso curso atual e talvez alarme os outros grandes poderes em nossos avanços em $ fromdry_adj $ território?";;"Olemme voittaneet suuren sodan $ fromcountry $. Nyt meillä on dilemma: voimme pakottaa $ From Forcountry_adj $ hallituksen neuvottelupöytään; ehkä lupaamalla joidenkin maan palauttamista vastineeksi sopimuksen satamaan ja korvauksiin? Tai pysymme nykyisessä kurssimme ja ehkä hälyttää muut suuret valtuudet meidän edistyksemme $ fromcountry_adj $ alueesta?";x;
EVTNAME1316092;The Unequal Treaty;Le traité inégal;Der ungleiche Vertrag;Nierówny traktat;El tratado desigual;Il trattato disuguale;Det ojämlika fördraget;Nerovnomerná smlouva;Az egyenlotlen szerzodés;Het ongelijke verdrag;O tratado desigual;;Epätasainen sopimus;x;
EVTDESC1316092;"As we thought; the $FROMCOUNTRY_ADJ$ infidels have forced a so-called 'treaty' upon us; demanding a great deal of reparations and land concession-- in return for land they currently possess but have no more right to.";"Comme nous le pensions; les Infidels $ parmi les Infidels de Country_adj $ ont forcé un ""traité"" sur nous; exigeant beaucoup de réparations et de concessions terrestres-- en échange de terres qu'elles possèdent actuellement; mais n'ont plus de droit.";"Wie wir dachten; haben die $ fromCountry_adj $ -Flugs einen sogenannten ""Vertrag"" auf uns gezwungen und fordern viel Wiedergutmachungen und Landkonzession - in der Rückkehr für Land; das sie derzeit besitzen; aber nicht mehr Recht haben; haben sie nicht mehr.";"Jak myslalismy; $ fromcountry_adj $ Invidels zmusily sie na nas tak zwanego ""traktatu""; domagajac sie wiele napraw i koncesji na ziemi-- w zamian za ziemie obecnie posiadaja; ale nie maja wiecej do.";"Como pensamos; los $ FROMCOUNTRY_ADJ $ INFIDEEL han obligado a los llamados ""tratados""; exigiendo una gran cantidad de reparaciones y concesiones de tierras; a cambio de la tierra que poseen actualmente; pero no tienen más derecho.";"Come pensavamo; i $ fromountry_adj $ infedels hanno costretto un cosiddetto ""trattato"" su di noi; chiedendo una grande quantità di riparazioni e concessione della terra - in cambio di terra che attualmente possiedono ma non hanno più il diritto.";"Som vi trodde har $ frånCountry_adj $ -fordrarna tvingat ett så kallat ""fördrag"" på oss; vilket krävde en hel del reparationer och landkoncession - i gengäld för mark som de för närvarande har; men har inte mer rätt att.";"Jak jsme si mysleli; že $ FromCountry_adj $ Infidely prinutily na nás takzvanou ""smlouvu""; požadoval spoustu reparacích a pozemních koncese - výmenou za pozemku; které v soucasné dobe mají; ale nemají právo.";"Amint azt gondoltuk; a $ incountry_adj $ hitetlenek arra kényszerítettek egy úgynevezett ""Szerzodést"" ránk; ami nagy mennyiségu javítást és föld koncessziót igényelt - a jelenleg birtokolt földterületre; de nincs többsége.";"Zoals we dachten; hebben de $ FromCountry_adj $ Infidels een zogenaamd 'Verdrag' op ons gedwongen; een groot aantal reparaties en landconcessie eisen - in ruil voor het land dat ze momenteel bezit; maar niet meer recht op.";"Como pensamos; os $ fromdncountry_adj $ infiels forçaram um chamado ""tratado"" sobre nós; exigindo uma grande quantidade de reparações e concessão de terras - em troca de terra que atualmente possuem; mas não têm mais direito a.";;"Kuten ajattelimme; $ fromcountry_adj $ Infideels on pakottanut niin sanotun ""sopimuksen"" meille; vaativat paljon korvauksia ja maan myötä - vastineeksi maalle; jolla heillä on tällä hetkellä; mutta ei ole enää oikeutta.";x;
EVTNAME33333;Terrorists Attack;Attaque de terroristes;Terroristen angreifen;Terrorysci atakuja;Atacan los terroristas;Attacco dei terroristi;Terrorister attackera;Teroristé útok;Terroristák támadás;Terroristen aanvallen;Atacar terroristas;;Terroristit hyökkäävät;x;
EVTDESC33333;"Terrorists have attacked the Senate; killing several Senators and injuring many more. They also captured the Empress; the royal family; and the Patriarch of Constantinople; and were prepared to sacrifice them to a heathen god called Chernabog. This was to cause a war between the Empire; Russia; and Germany. Fortunately; Senators Doukas and Favero saved the day and rescued everyone.";"Les terroristes ont attaqué le Sénat; tuant plusieurs sénateurs et blesser de nombreuses autres. Ils ont également capturé l'impératrice; la famille royale et le patriarche de Constantinople et ont été prêts à les sacrifier à un dieu païen appelé Chernabog. C'était pour causer une guerre entre l'empire; la Russie et l'Allemagne. Heureusement; les sénateurs Doukas et Favero ont sauvé la journée et ont sauvé tout le monde.";"Terroristen haben den Senat angegriffen; um mehrere Senatoren zu töten und viele weitere zu verletzen. Sie eroberten auch die Kaiserin; die königliche Familie und den Patriarchen von Konstantinopel und waren bereit; sie zu einem heidnischen Gott namens Chernabog zu opfern. Dies sollte einen Krieg zwischen dem Imperium; Russland und Deutschland verursachen. Glücklicherweise rettete Senatoren Doukas und Favero den Tag und retteten alle.";"Terrorysci zaatakowali Senat; zabijajac kilku senatorów i zranienie wielu wiecej. Uchwycili takze cesarzowa rodzine; rodzine królewska i patriarche Konstantynopolu i byli gotowi poswiecic je do poganskiego Boga o nazwie Chernabog. To bylo spowodowac wojne miedzy imperium; Rosji i Niemiec. Na szczescie senatorowie Doukas i Favero uratowali dzien i uratowali wszystkich.";"Los terroristas han atacado al Senado; matando a varios senadores y lesionan muchos más. También capturaron la emperatriz; la familia real y al patriarca de Constantinopla; y estaban preparados para sacrificarlos a un dios pagano llamado Chernabog. Esto fue para causar una guerra entre el Imperio; Rusia y Alemania. Afortunadamente; los senadores Doukas y Falero salvaron el día y rescataron a todos.";"I terroristi hanno attaccato il Senato; uccidendo diversi senatori e feriti molti altri. Hanno anche catturato l'imperatrice; la famiglia reale; e il patriarca di Costantinopoli; e furono preparati a sacrificarli a un dio pagano chiamato Chernabog. Questo doveva causare una guerra tra l'Impero; la Russia e la Germania. Fortunatamente; i senatori Doukas e Favero hanno salvato il giorno e salvò tutti.";"Terrorister har angripit senaten och dödar flera senatorer och skadar många fler. De fångade också kejsarpressen; den kungliga familjen och patriarken i Konstantinopel; och var beredda att offra dem till en hedngud som heter Chernabog. Detta var att orsaka ett krig mellan imperiet; Ryssland och Tyskland. Lyckligtvis sparade Senators Doukas och Favero dagen och räddade alla.";"Teroristé napadli Senát; zabíjeli nekolik senátoru a zranili mnohem více. Také zachytili císarovnu; královskou rodinu a patriarcha Constantinople; a byli pripraveni obetovat je k pohanskému bohu volal Chernabog. To bylo zpusobit válku mezi ríši; Ruskem a Nemeckem. Senátori Doukas a Favero naštestí zachránil den a zachránil každého.";"A terroristák megtámadták a szenátust; és több szenátort öltek meg; és még sok más kárt szenvedtek. Ok is elfogták a császárnádat; a királyi családot és a konstantinápolyi pátriárkát; és felkészültek arra; hogy feláldozzák oket egy csernabognak nevezett pogányokhoz. Ez volt a háború a Birodalom; Oroszország és Németország között. Szerencsére Douga és Favero szenátor megmentette a napot; és megmentette mindenkit.";"Terroristen hebben de Senaat aangevallen en verschillende senatoren doden en nog veel meer verwonden. Ze hebben ook de keizerin; de koninklijke familie en de patriarch van Constantinopel vastgelegd en waren bereid ze op te offeren aan een heidenen die God Chernabog heeft genoemd. Dit was om een ??oorlog te veroorzaken tussen het Empire; Rusland en Duitsland. Gelukkig redden Senators Doukas en Favero de dag en redden iedereen.";"Os terroristas atacaram o Senado; matando vários senadores e ferindo muito mais. Eles também capturaram a imperatriz; a família real; e o patriarca de Constantinopla; e estavam preparados para sacrificá-los a um deus pagão chamado Chernabog. Isso era para causar uma guerra entre o Império; a Rússia e a Alemanha. Felizmente; os senadores Doukas e Favero salvaram o dia e resgataram a todos.";;"Terroristit ovat hyökkänneet senaattia; tappamalla useita senaattoreita ja vahingoittaneet paljon muuta. He ottivat myös keisarin; kuninkaallisen perheen ja Constantinopolin patriarkan ja olivat valmiita uhraamaan heidät pakanalliselle Jumalalle nimeltä Chernabog. Tämä johtui sotaa Empire; Venäjä ja Saksa. Onneksi senaattorit Doukas ja Favero pelastivat päivän ja pelastivat kaikki.";x;
EVTOPTA33333;Some fell for the plot;Certains sont tombés pour l'intrigue;Einige fielen auf das Grundstück;Niektórzy spadly na dzialke;Algunos cayeron por la trama;Alcuni sono caduti per la trama;Vissa föll för tomten;Nekterí padli na pozemek;Néhányan esett a telek számára;Sommigen vielen voor de plot;Alguns caíram para o enredo;;Jotkut putosivat tontialle;x;
unite_india_title;Unite India;Unite de l'Inde;Indien vereinen;Unite Indie;Unite la India;Unite India;Förena;Sjednotit Indii;Unit India;Unite India;Unir a Índia;;Yhdistää Intia;x;
unite_india_desc;"Under the Empire's guidance; the subcontinent will be united.";"Sous la directive de l'Empire; le sous-continent sera uni.";Unter dem Orientierung des Empire wird der Subkontinent vereint;Zgodnie z wytycznymi Empire subkontynent bedzie zjednoczony;"Bajo la guía del Imperio; el subcontinente se unirá.";"Sotto la guida dell'Impero; il subcontinente sarà unito.";Under Empires vägledning kommer subkontinenten att vara förenad;Pod vedením Empire bude subkontinent sjednocen;Az Empire irányítása alatt a szubkontinens egységes lesz;Onder de begeleiding van het Empire zal het subcontinent verenigd worden;"Sob a orientação do Império; o subcontinente será unido.";;Imperiumin ohjeiden mukaan subcontinent on yhdistynyt;x;
EVTNAME1316093;The Roman Civil War;La guerre civile romaine;Der römische Bürgerkrieg;Rzymska wojna domowa;La guerra civil romana;La guerra civile romana;Det romerska inbördeskriget;Rímská obcanská válka;A római polgárháború;De Romeinse burgeroorlog;A guerra civil romana;;Rooman sisällissota;x;
